tourney_date,tourney_name,surface,draw_size,tourney_level,match_num,winner_id,loser_id,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
283,Clay,64,M,20000417,101235,,,R32,,,,
282,Clay,64,M,20000417,101682,,,R32,,,,
281,Clay,64,M,20000417,102562,,,R32,,,,
280,Clay,64,M,20000417,102358,,,R32,,,,
279,Clay,64,M,20000417,101900,,,R32,,,,
278,Clay,64,M,20000417,101956,,,R32,,,,
277,Clay,64,M,20000417,102463,,,R32,,,,
276,Clay,64,M,20000417,101507,,,R32,,,,
275,Clay,64,M,20000417,103096,,,R32,,,,
274,Clay,64,M,20000417,101358,,,R32,,,,
273,Clay,64,M,20000417,102215,,,R32,,,,
272,Clay,64,M,20000417,102765,,,R32,,,,
271,Clay,64,M,20000417,101965,,,R32,,,,
270,Clay,64,M,20000417,102795,,,R32,,,,
300,Clay,64,M,20000515,101185,,,F,,,,
299,Clay,64,M,20000515,101185,,,SF,,,,
298,Clay,64,M,20000515,101885,,,SF,,,,
297,Clay,64,M,20000515,101185,,,QF,,,,
296,Clay,64,M,20000515,101885,,,QF,,,,
295,Clay,64,M,20000515,102215,,,QF,,,,
294,Clay,64,M,20000515,103720,,,QF,,,,
293,Clay,64,M,20000515,101185,,,R16,,,,
292,Clay,64,M,20000515,102463,,,R16,,,,
291,Clay,64,M,20000515,103819,,,R16,,,,
290,Clay,64,M,20000515,102562,,,R16,,,,
289,Clay,64,M,20000515,103720,,,R16,,,,
288,Clay,64,M,20000515,101885,,,R16,,,,
287,Clay,64,M,20000515,102215,,,R16,,,,
286,Clay,64,M,20000515,101806,,,R16,,,,
285,Clay,64,M,20000515,101806,,,R32,,,,
284,Clay,64,M,20000515,101885,,,R32,,,,
283,Clay,64,M,20000515,101185,,,R32,,,,
282,Clay,64,M,20000515,103018,,,R32,,,,
281,Clay,64,M,20000515,101647,,,R32,,,,
280,Clay,64,M,20000515,101965,,,R32,,,,
279,Clay,64,M,20000515,102562,,,R32,,,,
278,Clay,64,M,20000515,102405,,,R32,,,,
277,Clay,64,M,20000515,102463,,,R32,,,,
276,Clay,64,M,20000515,101507,,,R32,,,,
275,Clay,64,M,20000515,102093,,,R32,,,,
274,Clay,64,M,20000515,102215,,,R32,,,,
273,Clay,64,M,20000515,103819,,,R32,,,,
272,Clay,64,M,20000515,102998,,,R32,,,,
271,Clay,64,M,20000515,103720,,,R32,,,,
270,Clay,64,M,20000515,102533,,,R32,,,,
300,Clay,64,M,20000508,102093,,,F,,,,
299,Clay,64,M,20000508,101965,,,SF,,,,
298,Clay,64,M,20000508,102093,,,SF,,,,
297,Clay,64,M,20000508,102093,,,QF,,,,
296,Clay,64,M,20000508,102839,,,QF,,,,
295,Clay,64,M,20000508,101965,,,QF,,,,
294,Clay,64,M,20000508,101758,,,QF,,,,
293,Clay,64,M,20000508,101711,,,R16,,,,
292,Clay,64,M,20000508,102388,,,R16,,,,
291,Clay,64,M,20000508,101235,,,R16,,,,
290,Clay,64,M,20000508,101647,,,R16,,,,
289,Clay,64,M,20000508,101965,,,R16,,,,
288,Clay,64,M,20000508,101758,,,R16,,,,
287,Clay,64,M,20000508,102093,,,R16,,,,
286,Clay,64,M,20000508,102839,,,R16,,,,
285,Clay,64,M,20000508,101711,,,R32,,,,
284,Clay,64,M,20000508,101704,,,R32,,,,
283,Clay,64,M,20000508,101235,,,R32,,,,
282,Clay,64,M,20000508,101647,,,R32,,,,
281,Clay,64,M,20000508,102839,,,R32,,,,
280,Clay,64,M,20000508,101965,,,R32,,,,
279,Clay,64,M,20000508,101758,,,R32,,,,
278,Clay,64,M,20000508,102093,,,R32,,,,
277,Clay,64,M,20000508,102388,,,R32,,,,
276,Clay,64,M,20000508,101507,,,R32,,,,
275,Clay,64,M,20000508,102215,,,R32,,,,
274,Clay,64,M,20000508,102247,,,R32,,,,
273,Clay,64,M,20000508,103720,,,R32,,,,
272,Clay,64,M,20000508,102563,,,R32,,,,
271,Clay,64,M,20000508,101900,,,R32,,,,
270,Clay,64,M,20000508,101730,,,R32,,,,
300,Hard,56,A,20000814,101711,,,F,,,,
299,Hard,56,A,20000814,101711,,,SF,,,,
298,Hard,56,A,20000814,101736,,,SF,,,,
297,Hard,56,A,20000814,101711,,,QF,,,,
296,Hard,56,A,20000814,101736,,,QF,,,,
295,Hard,56,A,20000814,101885,,,QF,,,,
294,Hard,56,A,20000814,102529,,,QF,,,,
293,Hard,56,A,20000814,101711,,,R16,,,,
292,Hard,56,A,20000814,101515,,,R16,,,,
291,Hard,56,A,20000814,102374,,,R16,,,,
290,Hard,56,A,20000814,103184,,,R16,,,,
289,Hard,56,A,20000814,101885,,,R16,,,,
288,Hard,56,A,20000814,101736,,,R16,,,,
287,Hard,56,A,20000814,102154,,,R16,,,,
286,Hard,56,A,20000814,102529,,,R16,,,,
285,Hard,56,A,20000814,102529,,,R32,,,,
284,Hard,56,A,20000814,101885,,,R32,,,,
283,Hard,56,A,20000814,101736,,,R32,,,,
282,Hard,56,A,20000814,103909,,,R32,,,,
281,Hard,56,A,20000814,103184,,,R32,,,,
280,Hard,56,A,20000814,102694,,,R32,,,,
279,Hard,56,A,20000814,102979,,,R32,,,,
278,Hard,56,A,20000814,102374,,,R32,,,,
277,Hard,56,A,20000814,102247,,,R32,,,,
276,Hard,56,A,20000814,103834,,,R32,,,,
275,Hard,56,A,20000814,102154,,,R32,,,,
274,Hard,56,A,20000814,102258,,,R32,,,,
300,Hard,56,A,20000814,103720,,,F,,,,
299,Hard,56,A,20000814,103720,,,SF,,,,
298,Hard,56,A,20000814,102035,,,SF,,,,
297,Hard,56,A,20000814,101185,,,QF,,,,
296,Hard,56,A,20000814,101704,,,QF,,,,
295,Hard,56,A,20000814,102035,,,QF,,,,
294,Hard,56,A,20000814,103720,,,QF,,,,
293,Hard,56,A,20000814,101185,,,R16,,,,
292,Hard,56,A,20000814,101704,,,R16,,,,
291,Hard,56,A,20000814,102205,,,R16,,,,
290,Hard,56,A,20000814,102035,,,R16,,,,
289,Hard,56,A,20000814,102286,,,R16,,,,
288,Hard,56,A,20000814,101565,,,R16,,,,
287,Hard,56,A,20000814,102524,,,R16,,,,
286,Hard,56,A,20000814,103720,,,R16,,,,
285,Hard,56,A,20000814,102524,,,R32,,,,
284,Hard,56,A,20000814,102035,,,R32,,,,
283,Hard,56,A,20000814,102286,,,R32,,,,
282,Hard,56,A,20000814,101565,,,R32,,,,
281,Hard,56,A,20000814,101758,,,R32,,,,
280,Hard,56,A,20000814,101507,,,R32,,,,
279,Hard,56,A,20000814,102934,,,R32,,,,
278,Hard,56,A,20000814,101806,,,R32,,,,
277,Hard,56,A,20000814,103720,,,R32,,,,
276,Hard,56,A,20000814,101964,,,R32,,,,
275,Hard,56,A,20000814,102856,,,R32,,,,
274,Hard,56,A,20000814,101890,,,R32,,,,
300,Hard,64,M,20000731,102205,,,F,,,,
299,Hard,64,M,20000731,102205,,,SF,,,,
298,Hard,64,M,20000731,102215,,,SF,,,,
297,Hard,64,M,20000731,102035,,,QF,,,,
296,Hard,64,M,20000731,102205,,,QF,,,,
295,Hard,64,M,20000731,101515,,,QF,,,,
294,Hard,64,M,20000731,102215,,,QF,,,,
293,Hard,64,M,20000731,101774,,,R16,,,,
292,Hard,64,M,20000731,101704,,,R16,,,,
291,Hard,64,M,20000731,101682,,,R16,,,,
290,Hard,64,M,20000731,102215,,,R16,,,,
289,Hard,64,M,20000731,102205,,,R16,,,,
288,Hard,64,M,20000731,101515,,,R16,,,,
287,Hard,64,M,20000731,102035,,,R16,,,,
286,Hard,64,M,20000731,102405,,,R16,,,,
285,Hard,64,M,20000731,101711,,,R32,,,,
284,Hard,64,M,20000731,101704,,,R32,,,,
283,Hard,64,M,20000731,101682,,,R32,,,,
282,Hard,64,M,20000731,102405,,,R32,,,,
281,Hard,64,M,20000731,101965,,,R32,,,,
280,Hard,64,M,20000731,102205,,,R32,,,,
279,Hard,64,M,20000731,101515,,,R32,,,,
278,Hard,64,M,20000731,102035,,,R32,,,,
277,Hard,64,M,20000731,102215,,,R32,,,,
276,Hard,64,M,20000731,102984,,,R32,,,,
275,Hard,64,M,20000731,103017,,,R32,,,,
274,Hard,64,M,20000731,102198,,,R32,,,,
273,Hard,64,M,20000731,101841,,,R32,,,,
272,Hard,64,M,20000731,101937,,,R32,,,,
271,Hard,64,M,20000731,101774,,,R32,,,,
270,Hard,64,M,20000731,101890,,,R32,,,,
300,Hard,64,M,20000807,101185,,,F,,,,
299,Hard,64,M,20000807,101185,,,SF,,,,
298,Hard,64,M,20000807,101704,,,SF,,,,
297,Hard,64,M,20000807,101185,,,QF,,,,
296,Hard,64,M,20000807,101704,,,QF,,,,
295,Hard,64,M,20000807,102562,,,QF,,,,
294,Hard,64,M,20000807,102205,,,QF,,,,
293,Hard,64,M,20000807,101185,,,R16,,,,
292,Hard,64,M,20000807,101704,,,R16,,,,
291,Hard,64,M,20000807,102562,,,R16,,,,
290,Hard,64,M,20000807,103720,,,R16,,,,
289,Hard,64,M,20000807,102093,,,R16,,,,
288,Hard,64,M,20000807,102205,,,R16,,,,
287,Hard,64,M,20000807,102035,,,R16,,,,
286,Hard,64,M,20000807,103819,,,R16,,,,
285,Hard,64,M,20000807,101185,,,R32,,,,
284,Hard,64,M,20000807,102524,,,R32,,,,
283,Hard,64,M,20000807,101704,,,R32,,,,
282,Hard,64,M,20000807,102215,,,R32,,,,
281,Hard,64,M,20000807,102562,,,R32,,,,
280,Hard,64,M,20000807,101965,,,R32,,,,
279,Hard,64,M,20000807,102093,,,R32,,,,
278,Hard,64,M,20000807,102205,,,R32,,,,
277,Hard,64,M,20000807,101565,,,R32,,,,
276,Hard,64,M,20000807,102035,,,R32,,,,
275,Hard,64,M,20000807,101507,,,R32,,,,
274,Hard,64,M,20000807,103819,,,R32,,,,
273,Hard,64,M,20000807,103720,,,R32,,,,
272,Hard,64,M,20000807,102563,,,R32,,,,
271,Hard,64,M,20000807,102856,,,R32,,,,
270,Hard,64,M,20000807,101543,,,R32,,,,
300,Hard,32,A,20000724,102198,,,F,,,,
299,Hard,32,A,20000724,102198,,,SF,,,,
298,Hard,32,A,20000724,102998,,,SF,,,,
297,Hard,32,A,20000724,102925,,,QF,,,,
296,Hard,32,A,20000724,101965,,,QF,,,,
295,Hard,32,A,20000724,102998,,,QF,,,,
294,Hard,32,A,20000724,102198,,,QF,,,,
293,Hard,32,A,20000724,102925,,,R16,,,,
292,Hard,32,A,20000724,101965,,,R16,,,,
291,Hard,32,A,20000724,102998,,,R16,,,,
290,Hard,32,A,20000724,102198,,,R16,,,,
289,Hard,32,A,20000724,103758,,,R16,,,,
288,Hard,32,A,20000724,101536,,,R16,,,,
287,Hard,32,A,20000724,101360,,,R16,,,,
286,Hard,32,A,20000724,102154,,,R16,,,,
300,Hard,32,A,20000207,102998,,,F,,,,
299,Hard,32,A,20000207,102998,,,SF,,,,
298,Hard,32,A,20000207,102463,,,SF,,,,
297,Hard,32,A,20000207,103184,,,QF,,,,
296,Hard,32,A,20000207,101932,,,QF,,,,
295,Hard,32,A,20000207,102998,,,QF,,,,
294,Hard,32,A,20000207,102463,,,QF,,,,
293,Hard,32,A,20000207,101185,,,R16,,,,
292,Hard,32,A,20000207,101932,,,R16,,,,
291,Hard,32,A,20000207,102463,,,R16,,,,
290,Hard,32,A,20000207,102998,,,R16,,,,
289,Hard,32,A,20000207,103184,,,R16,,,,
288,Hard,32,A,20000207,102042,,,R16,,,,
287,Hard,32,A,20000207,101342,,,R16,,,,
286,Hard,32,A,20000207,101263,,,R16,,,,
300,Clay,56,A,20000424,101900,,,F,,,,
299,Clay,56,A,20000424,101235,,,SF,,,,
298,Clay,56,A,20000424,101900,,,SF,,,,
297,Clay,56,A,20000424,101235,,,QF,,,,
296,Clay,56,A,20000424,102388,,,QF,,,,
295,Clay,56,A,20000424,101900,,,QF,,,,
294,Clay,56,A,20000424,101761,,,QF,,,,
293,Clay,56,A,20000424,101761,,,R16,,,,
292,Clay,56,A,20000424,101235,,,R16,,,,
291,Clay,56,A,20000424,102388,,,R16,,,,
290,Clay,56,A,20000424,101900,,,R16,,,,
289,Clay,56,A,20000424,101826,,,R16,,,,
288,Clay,56,A,20000424,101904,,,R16,,,,
287,Clay,56,A,20000424,102463,,,R16,,,,
286,Clay,56,A,20000424,101366,,,R16,,,,
285,Clay,56,A,20000424,102117,,,R32,,,,
284,Clay,56,A,20000424,101956,,,R32,,,,
283,Clay,56,A,20000424,101507,,,R32,,,,
282,Clay,56,A,20000424,101841,,,R32,,,,
281,Clay,56,A,20000424,102463,,,R32,,,,
280,Clay,56,A,20000424,102388,,,R32,,,,
279,Clay,56,A,20000424,102135,,,R32,,,,
278,Clay,56,A,20000424,101904,,,R32,,,,
277,Clay,56,A,20000424,101900,,,R32,,,,
276,Clay,56,A,20000424,101826,,,R32,,,,
275,Clay,56,A,20000424,101366,,,R32,,,,
274,Clay,56,A,20000424,101761,,,R32,,,,
300,Hard,32,A,20001120,101956,,,F,,,,
299,Hard,32,A,20001120,101956,,,SF,,,,
298,Hard,32,A,20001120,102664,,,SF,,,,
297,Hard,32,A,20001120,101904,,,QF,,,,
296,Hard,32,A,20001120,101730,,,QF,,,,
295,Hard,32,A,20001120,101956,,,QF,,,,
294,Hard,32,A,20001120,102664,,,QF,,,,
293,Hard,32,A,20001120,101956,,,R16,,,,
292,Hard,32,A,20001120,102035,,,R16,,,,
291,Hard,32,A,20001120,101730,,,R16,,,,
290,Hard,32,A,20001120,102963,,,R16,,,,
289,Hard,32,A,20001120,101647,,,R16,,,,
288,Hard,32,A,20001120,101904,,,R16,,,,
287,Hard,32,A,20001120,102664,,,R16,,,,
286,Hard,32,A,20001120,102529,,,R16,,,,
300,Hard,32,A,20000306,101932,,,F,,,,
299,Hard,32,A,20000306,101932,,,SF,,,,
298,Hard,32,A,20000306,101342,,,SF,,,,
297,Hard,32,A,20000306,101704,,,QF,,,,
296,Hard,32,A,20000306,101543,,,QF,,,,
295,Hard,32,A,20000306,101342,,,QF,,,,
294,Hard,32,A,20000306,101932,,,QF,,,,
293,Hard,32,A,20000306,101704,,,R16,,,,
292,Hard,32,A,20000306,101515,,,R16,,,,
291,Hard,32,A,20000306,101956,,,R16,,,,
290,Hard,32,A,20000306,101543,,,R16,,,,
289,Hard,32,A,20000306,101965,,,R16,,,,
288,Hard,32,A,20000306,101342,,,R16,,,,
287,Hard,32,A,20000306,101424,,,R16,,,,
286,Hard,32,A,20000306,101932,,,R16,,,,
300,Carpet,32,A,20001023,102035,,,F,,,,
299,Carpet,32,A,20001023,102562,,,SF,,,,
298,Carpet,32,A,20001023,102035,,,SF,,,,
297,Carpet,32,A,20001023,102562,,,QF,,,,
296,Carpet,32,A,20001023,102110,,,QF,,,,
295,Carpet,32,A,20001023,102035,,,QF,,,,
294,Carpet,32,A,20001023,103350,,,QF,,,,
293,Carpet,32,A,20001023,102562,,,R16,,,,
292,Carpet,32,A,20001023,102035,,,R16,,,,
291,Carpet,32,A,20001023,103350,,,R16,,,,
290,Carpet,32,A,20001023,102110,,,R16,,,,
289,Carpet,32,A,20001023,102388,,,R16,,,,
288,Carpet,32,A,20001023,101565,,,R16,,,,
287,Carpet,32,A,20001023,102198,,,R16,,,,
286,Carpet,32,A,20001023,101249,,,R16,,,,
300,Clay,32,A,20000717,101826,,,F,,,,
299,Clay,32,A,20000717,103344,,,SF,,,,
298,Clay,32,A,20000717,101826,,,SF,,,,
297,Clay,32,A,20000717,103264,,,QF,,,,
296,Clay,32,A,20000717,102149,,,QF,,,,
295,Clay,32,A,20000717,103344,,,QF,,,,
294,Clay,32,A,20000717,101826,,,QF,,,,
293,Clay,32,A,20000717,101758,,,R16,,,,
292,Clay,32,A,20000717,102664,,,R16,,,,
291,Clay,32,A,20000717,103252,,,R16,,,,
290,Clay,32,A,20000717,101826,,,R16,,,,
289,Clay,32,A,20000717,101684,,,R16,,,,
288,Clay,32,A,20000717,103344,,,R16,,,,
287,Clay,32,A,20000717,103264,,,R16,,,,
286,Clay,32,A,20000717,102149,,,R16,,,,
300,Grass,32,A,20000619,102093,,,F,,,,
299,Grass,32,A,20000619,101235,,,SF,,,,
298,Grass,32,A,20000619,102093,,,SF,,,,
297,Grass,32,A,20000619,101235,,,QF,,,,
296,Grass,32,A,20000619,102093,,,QF,,,,
295,Grass,32,A,20000619,102133,,,QF,,,,
294,Grass,32,A,20000619,102664,,,QF,,,,
293,Grass,32,A,20000619,101235,,,R16,,,,
292,Grass,32,A,20000619,102093,,,R16,,,,
291,Grass,32,A,20000619,101817,,,R16,,,,
290,Grass,32,A,20000619,102664,,,R16,,,,
289,Grass,32,A,20000619,101731,,,R16,,,,
288,Grass,32,A,20000619,102318,,,R16,,,,
287,Grass,32,A,20000619,102529,,,R16,,,,
286,Grass,32,A,20000619,102133,,,R16,,,,
300,Hard,48,A,20000821,101890,,,F,,,,
299,Hard,48,A,20000821,101890,,,SF,,,,
298,Hard,48,A,20000821,102998,,,SF,,,,
297,Hard,48,A,20000821,102093,,,QF,,,,
296,Hard,48,A,20000821,102998,,,QF,,,,
295,Hard,48,A,20000821,102405,,,QF,,,,
294,Hard,48,A,20000821,101890,,,QF,,,,
293,Hard,48,A,20000821,102093,,,R16,,,,
292,Hard,48,A,20000821,101890,,,R16,,,,
291,Hard,48,A,20000821,102998,,,R16,,,,
290,Hard,48,A,20000821,101341,,,R16,,,,
289,Hard,48,A,20000821,102388,,,R16,,,,
288,Hard,48,A,20000821,102405,,,R16,,,,
287,Hard,48,A,20000821,102369,,,R16,,,,
286,Hard,48,A,20000821,102563,,,R16,,,,
300,Hard,32,A,20000103,101956,,,F,,,,
299,Hard,32,A,20000103,101711,,,SF,,,,
298,Hard,32,A,20000103,101956,,,SF,,,,
297,Hard,32,A,20000103,101711,,,QF,,,,
296,Hard,32,A,20000103,101682,,,QF,,,,
295,Hard,32,A,20000103,101956,,,QF,,,,
294,Hard,32,A,20000103,101358,,,QF,,,,
293,Hard,32,A,20000103,101711,,,R16,,,,
292,Hard,32,A,20000103,101682,,,R16,,,,
291,Hard,32,A,20000103,101543,,,R16,,,,
290,Hard,32,A,20000103,101358,,,R16,,,,
289,Hard,32,A,20000103,101956,,,R16,,,,
288,Hard,32,A,20000103,101366,,,R16,,,,
287,Hard,32,A,20000103,102562,,,R16,,,,
286,Hard,32,A,20000103,102025,,,R16,,,,
300,Clay,32,A,20000410,101515,,,F,,,,
299,Clay,32,A,20000410,101515,,,SF,,,,
298,Clay,32,A,20000410,101682,,,SF,,,,
297,Clay,32,A,20000410,101515,,,QF,,,,
296,Clay,32,A,20000410,101565,,,QF,,,,
295,Clay,32,A,20000410,101682,,,QF,,,,
294,Clay,32,A,20000410,101416,,,QF,,,,
293,Clay,32,A,20000410,101515,,,R16,,,,
292,Clay,32,A,20000410,101731,,,R16,,,,
291,Clay,32,A,20000410,101565,,,R16,,,,
290,Clay,32,A,20000410,101682,,,R16,,,,
289,Clay,32,A,20000410,102057,,,R16,,,,
288,Clay,32,A,20000410,102426,,,R16,,,,
287,Clay,32,A,20000410,101416,,,R16,,,,
286,Clay,32,A,20000410,101490,,,R16,,,,
300,Clay,32,A,20000724,103115,,,F,,,,
299,Clay,32,A,20000724,102477,,,SF,,,,
298,Clay,32,A,20000724,103115,,,SF,,,,
297,Clay,32,A,20000724,102477,,,QF,,,,
296,Clay,32,A,20000724,102247,,,QF,,,,
295,Clay,32,A,20000724,103115,,,QF,,,,
294,Clay,32,A,20000724,102333,,,QF,,,,
293,Clay,32,A,20000724,103115,,,R16,,,,
292,Clay,32,A,20000724,102477,,,R16,,,,
291,Clay,32,A,20000724,102223,,,R16,,,,
290,Clay,32,A,20000724,102247,,,R16,,,,
289,Clay,32,A,20000724,101492,,,R16,,,,
288,Clay,32,A,20000724,101931,,,R16,,,,
287,Clay,32,A,20000724,102333,,,R16,,,,
286,Clay,32,A,20000724,102722,,,R16,,,,
300,Hard,32,A,20000228,102093,,,F,,,,
299,Hard,32,A,20000228,102035,,,SF,,,,
298,Hard,32,A,20000228,102093,,,SF,,,,
297,Hard,32,A,20000228,102035,,,QF,,,,
296,Hard,32,A,20000228,102093,,,QF,,,,
295,Hard,32,A,20000228,101731,,,QF,,,,
294,Hard,32,A,20000228,102529,,,QF,,,,
293,Hard,32,A,20000228,102035,,,R16,,,,
292,Hard,32,A,20000228,102093,,,R16,,,,
291,Hard,32,A,20000228,102529,,,R16,,,,
290,Hard,32,A,20000228,101731,,,R16,,,,
289,Hard,32,A,20000228,101806,,,R16,,,,
288,Hard,32,A,20000228,102563,,,R16,,,,
287,Hard,32,A,20000228,102664,,,R16,,,,
286,Hard,32,A,20000228,101733,,,R16,,,,
300,Hard,32,A,20000207,102562,,,F,,,,
299,Hard,32,A,20000207,102562,,,SF,,,,
298,Hard,32,A,20000207,101937,,,SF,,,,
297,Hard,32,A,20000207,101647,,,QF,,,,
296,Hard,32,A,20000207,101682,,,QF,,,,
295,Hard,32,A,20000207,102562,,,QF,,,,
294,Hard,32,A,20000207,101937,,,QF,,,,
293,Hard,32,A,20000207,101647,,,R16,,,,
292,Hard,32,A,20000207,101682,,,R16,,,,
291,Hard,32,A,20000207,102562,,,R16,,,,
290,Hard,32,A,20000207,101937,,,R16,,,,
289,Hard,32,A,20000207,102223,,,R16,,,,
288,Hard,32,A,20000207,102135,,,R16,,,,
287,Hard,32,A,20000207,102215,,,R16,,,,
286,Hard,32,A,20000207,101515,,,R16,,,,
300,Hard,32,A,20000207,102388,,,F,,,,
299,Hard,32,A,20000207,102388,,,SF,,,,
298,Hard,32,A,20000207,102426,,,SF,,,,
297,Hard,32,A,20000207,101758,,,QF,,,,
296,Hard,32,A,20000207,102388,,,QF,,,,
295,Hard,32,A,20000207,102426,,,QF,,,,
294,Hard,32,A,20000207,103096,,,QF,,,,
293,Hard,32,A,20000207,103898,,,R16,,,,
292,Hard,32,A,20000207,101565,,,R16,,,,
291,Hard,32,A,20000207,102369,,,R16,,,,
290,Hard,32,A,20000207,102388,,,R16,,,,
289,Hard,32,A,20000207,101758,,,R16,,,,
288,Hard,32,A,20000207,102426,,,R16,,,,
287,Hard,32,A,20000207,103096,,,R16,,,,
286,Hard,32,A,20000207,101826,,,R16,,,,
300,Hard,32,A,20000228,102053,,,F,,,,
299,Hard,32,A,20000228,102215,,,SF,,,,
298,Hard,32,A,20000228,102053,,,SF,,,,
297,Hard,32,A,20000228,102215,,,QF,,,,
296,Hard,32,A,20000228,101956,,,QF,,,,
295,Hard,32,A,20000228,101366,,,QF,,,,
294,Hard,32,A,20000228,102053,,,QF,,,,
293,Hard,32,A,20000228,101776,,,R16,,,,
292,Hard,32,A,20000228,101263,,,R16,,,,
291,Hard,32,A,20000228,101956,,,R16,,,,
290,Hard,32,A,20000228,102834,,,R16,,,,
289,Hard,32,A,20000228,102902,,,R16,,,,
288,Hard,32,A,20000228,102215,,,R16,,,,
287,Hard,32,A,20000228,101366,,,R16,,,,
286,Hard,32,A,20000228,102053,,,R16,,,,
300,Grass,32,A,20000612,101900,,,F,,,,
299,Grass,32,A,20000612,101900,,,SF,,,,
298,Grass,32,A,20000612,102405,,,SF,,,,
297,Grass,32,A,20000612,101235,,,QF,,,,
296,Grass,32,A,20000612,102405,,,QF,,,,
295,Grass,32,A,20000612,101900,,,QF,,,,
294,Grass,32,A,20000612,102035,,,QF,,,,
293,Grass,32,A,20000612,101235,,,R16,,,,
292,Grass,32,A,20000612,102405,,,R16,,,,
291,Grass,32,A,20000612,101900,,,R16,,,,
290,Grass,32,A,20000612,102035,,,R16,,,,
289,Grass,32,A,20000612,101373,,,R16,,,,
288,Grass,32,A,20000612,102765,,,R16,,,,
287,Grass,32,A,20000612,101817,,,R16,,,,
286,Grass,32,A,20000612,101937,,,R16,,,,
300,Clay,32,A,20000228,102856,,,F,,,,
299,Clay,32,A,20000228,101639,,,SF,,,,
298,Clay,32,A,20000228,102856,,,SF,,,,
297,Clay,32,A,20000228,101639,,,QF,,,,
296,Clay,32,A,20000228,101507,,,QF,,,,
295,Clay,32,A,20000228,101758,,,QF,,,,
294,Clay,32,A,20000228,102856,,,QF,,,,
293,Clay,32,A,20000228,101639,,,R16,,,,
292,Clay,32,A,20000228,101507,,,R16,,,,
291,Clay,32,A,20000228,101758,,,R16,,,,
290,Clay,32,A,20000228,102984,,,R16,,,,
289,Clay,32,A,20000228,103602,,,R16,,,,
288,Clay,32,A,20000228,102856,,,R16,,,,
287,Clay,32,A,20000228,101826,,,R16,,,,
286,Clay,32,A,20000228,101761,,,R16,,,,
300,Clay,128,G,20000529,101185,,,F,,,,
299,Clay,128,G,20000529,101185,,,SF,,,,
298,Clay,128,G,20000529,101235,,,SF,,,,
297,Clay,128,G,20000529,101185,,,QF,,,,
296,Clay,128,G,20000529,101235,,,QF,,,,
295,Clay,128,G,20000529,101507,,,QF,,,,
294,Clay,128,G,20000529,101761,,,QF,,,,
293,Clay,128,G,20000529,101185,,,R16,,,,
292,Clay,128,G,20000529,101235,,,R16,,,,
291,Clay,128,G,20000529,101965,,,R16,,,,
290,Clay,128,G,20000529,102562,,,R16,,,,
289,Clay,128,G,20000529,102205,,,R16,,,,
288,Clay,128,G,20000529,101507,,,R16,,,,
287,Clay,128,G,20000529,102524,,,R16,,,,
286,Clay,128,G,20000529,101761,,,R16,,,,
285,Clay,128,G,20000529,101185,,,R32,,,,
284,Clay,128,G,20000529,101235,,,R32,,,,
283,Clay,128,G,20000529,101761,,,R32,,,,
282,Clay,128,G,20000529,101965,,,R32,,,,
281,Clay,128,G,20000529,102562,,,R32,,,,
280,Clay,128,G,20000529,102426,,,R32,,,,
279,Clay,128,G,20000529,102093,,,R32,,,,
278,Clay,128,G,20000529,102524,,,R32,,,,
277,Clay,128,G,20000529,102205,,,R32,,,,
276,Clay,128,G,20000529,101900,,,R32,,,,
275,Clay,128,G,20000529,101730,,,R32,,,,
274,Clay,128,G,20000529,101565,,,R32,,,,
273,Clay,128,G,20000529,102369,,,R32,,,,
272,Clay,128,G,20000529,101507,,,R32,,,,
271,Clay,128,G,20000529,102215,,,R32,,,,
270,Clay,128,G,20000529,102477,,,R32,,,,
269,Clay,128,G,20000529,101185,,,R64,,,,
268,Clay,128,G,20000529,101235,,,R64,,,,
267,Clay,128,G,20000529,102477,,,R64,,,,
266,Clay,128,G,20000529,101647,,,R64,,,,
265,Clay,128,G,20000529,102215,,,R64,,,,
264,Clay,128,G,20000529,101965,,,R64,,,,
263,Clay,128,G,20000529,102562,,,R64,,,,
262,Clay,128,G,20000529,102405,,,R64,,,,
261,Clay,128,G,20000529,102093,,,R64,,,,
260,Clay,128,G,20000529,102286,,,R64,,,,
259,Clay,128,G,20000529,103444,,,R64,,,,
258,Clay,128,G,20000529,102205,,,R64,,,,
257,Clay,128,G,20000529,101900,,,R64,,,,
256,Clay,128,G,20000529,102529,,,R64,,,,
255,Clay,128,G,20000529,101730,,,R64,,,,
254,Clay,128,G,20000529,101341,,,R64,,,,
253,Clay,128,G,20000529,102463,,,R64,,,,
252,Clay,128,G,20000529,102607,,,R64,,,,
251,Clay,128,G,20000529,101565,,,R64,,,,
250,Clay,128,G,20000529,103898,,,R64,,,,
249,Clay,128,G,20000529,102369,,,R64,,,,
248,Clay,128,G,20000529,103184,,,R64,,,,
247,Clay,128,G,20000529,101507,,,R64,,,,
246,Clay,128,G,20000529,102426,,,R64,,,,
245,Clay,128,G,20000529,101098,,,R64,,,,
244,Clay,128,G,20000529,102524,,,R64,,,,
243,Clay,128,G,20000529,103720,,,R64,,,,
242,Clay,128,G,20000529,101902,,,R64,,,,
241,Clay,128,G,20000529,102198,,,R64,,,,
240,Clay,128,G,20000529,101366,,,R64,,,,
239,Clay,128,G,20000529,101761,,,R64,,,,
